Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Fix_quality,Zone,Letter
1665083056.605891,0,68657,0,GPS1_Frame,42.337467193603516,-71.08621978759766,10.300000190734863,328136.53125,4689354.0,2,19,T
1665083057.620292,0,68658,0,GPS1_Frame,42.33746337890625,-71.08623504638672,9.899999618530273,328135.53125,4689353.0,2,19,T
1665083058.606074,0,68659,0,GPS1_Frame,42.33745193481445,-71.08624267578125,9.699999809265137,328134.6875,4689352.0,2,19,T
1665083059.598289,0,68660,0,GPS1_Frame,42.33744430541992,-71.08625030517578,9.5,328133.78125,4689351.5,2,19,T
1665083060.6050436,0,68661,0,GPS1_Frame,42.33743667602539,-71.08626556396484,9.5,328132.8125,4689350.5,2,19,T
1665083061.6093297,0,68662,0,GPS1_Frame,42.33742904663086,-71.08627319335938,9.5,328131.9375,4689349.5,2,19,T
1665083062.5978942,0,68663,0,GPS1_Frame,42.33742141723633,-71.08628845214844,9.5,328130.96875,4689349.0,2,19,T
1665083063.604863,0,68664,0,GPS1_Frame,42.3374137878418,-71.08629608154297,9.399999618530273,328130.0,4689348.0,2,19,T
1665083064.6041136,0,68665,0,GPS1_Frame,42.337406158447266,-71.08631134033203,9.300000190734863,328129.03125,4689347.0,2,19,T
1665083065.6025712,0,68666,0,GPS1_Frame,42.33740234375,-71.08631896972656,9.399999618530273,328128.0,4689346.5,2,19,T
1665083066.5992556,0,68667,0,GPS1_Frame,42.33739471435547,-71.08633422851562,9.300000190734863,328127.0,4689346.0,2,19,T
1665083067.6059341,0,68668,0,GPS1_Frame,42.33738708496094,-71.08634185791016,9.300000190734863,328126.0625,4689345.0,2,19,T
1665083068.6140497,0,68669,0,GPS1_Frame,42.33738327026367,-71.08635711669922,9.300000190734863,328125.125,4689344.5,2,19,T
1665083069.5978172,0,68670,0,GPS1_Frame,42.33737564086914,-71.08636474609375,9.300000190734863,328124.15625,4689344.0,2,19,T
1665083070.5970716,0,68671,0,GPS1_Frame,42.33736801147461,-71.08638000488281,9.100000381469727,328122.96875,4689343.0,2,19,T
1665083071.5941095,0,68672,0,GPS1_Frame,42.337364196777344,-71.08639526367188,9.100000381469727,328121.75,4689342.5,2,19,T
1665083072.593133,0,68673,0,GPS1_Frame,42.33735656738281,-71.08641052246094,9.199999809265137,328120.59375,4689342.0,2,19,T
1665083073.5976317,0,68674,0,GPS1_Frame,42.33734893798828,-71.08642578125,9.300000190734863,328119.5625,4689341.0,2,19,T
1665083074.5977843,0,68675,0,GPS1_Frame,42.337345123291016,-71.08643341064453,9.300000190734863,328118.53125,4689340.5,2,19,T
